geoid7,state_fips,place_fips,name,state_name,population_2025_07_01,geography_type,source_sumlev,source_url
3471670,34,71670,Sussex borough,New Jersey,2079,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3471850,34,71850,Swedesboro borough,New Jersey,2766,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3472240,34,72240,Tavistock borough,New Jersey,3,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3472420,34,72420,Tenafly borough,New Jersey,15237,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3472480,34,72480,Teterboro borough,New Jersey,70,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3473020,34,73020,Tinton Falls borough,New Jersey,19539,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3473140,34,73140,Totowa borough,New Jersey,11166,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3474000,34,74000,Trenton city,New Jersey,91506,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3474210,34,74210,Tuckerton borough,New Jersey,3734,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3474540,34,74540,Union Beach borough,New Jersey,5708,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3474630,34,74630,Union City city,New Jersey,66656,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3475140,34,75140,Upper Saddle River borough,New Jersey,8650,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3475620,34,75620,Ventnor City city,New Jersey,9345,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3475890,34,75890,Victory Gardens borough,New Jersey,1596,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3476070,34,76070,Vineland city,New Jersey,62703,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3476400,34,76400,Waldwick borough,New Jersey,10252,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3476490,34,76490,Wallington borough,New Jersey,12092,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3476730,34,76730,Wanaque borough,New Jersey,11418,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3477270,34,77270,Washington borough,New Jersey,7326,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3477600,34,77600,Watchung borough,New Jersey,6583,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3478110,34,78110,Wenonah borough,New Jersey,2330,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3478530,34,78530,West Cape May borough,New Jersey,981,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3479040,34,79040,Westfield town,New Jersey,32595,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3479310,34,79310,West Long Branch borough,New Jersey,8625,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3479610,34,79610,West New York town,New Jersey,53192,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3480120,34,80120,Westville borough,New Jersey,4357,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3480210,34,80210,West Wildwood borough,New Jersey,529,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3480270,34,80270,Westwood borough,New Jersey,11365,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3480390,34,80390,Wharton borough,New Jersey,7618,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3481170,34,81170,Wildwood city,New Jersey,5068,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3481200,34,81200,Wildwood Crest borough,New Jersey,3000,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3481890,34,81890,Woodbine borough,New Jersey,2104,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3482120,34,82120,Woodbury city,New Jersey,10130,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3482180,34,82180,Woodbury Heights borough,New Jersey,3162,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3482300,34,82300,Woodcliff Lake borough,New Jersey,6193,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3482423,34,82423,Woodland Park borough,New Jersey,13623,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3482450,34,82450,Woodlynne borough,New Jersey,2942,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3482570,34,82570,Wood-Ridge borough,New Jersey,10341,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3482720,34,82720,Woodstown borough,New Jersey,3784,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3482960,34,82960,Wrightstown borough,New Jersey,746,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3501780,35,01780,Alamogordo city,New Mexico,31906,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3502000,35,02000,Albuquerque city,New Mexico,556588,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3503400,35,03400,Angel Fire village,New Mexico,1170,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3503820,35,03820,Anthony city,New Mexico,8900,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3505220,35,05220,Artesia city,New Mexico,12735,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3505780,35,05780,Aztec city,New Mexico,6091,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3506270,35,06270,Bayard city,New Mexico,2048,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3506480,35,06480,Belen city,New Mexico,7589,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3506970,35,06970,Bernalillo town,New Mexico,9159,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3507880,35,07880,Bloomfield city,New Mexico,7335,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3508580,35,08580,Bosque Farms village,New Mexico,4174,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3511800,35,11800,Capitan village,New Mexico,1402,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3512150,35,12150,Carlsbad city,New Mexico,32524,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3512500,35,12500,Carrizozo town,New Mexico,959,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3512850,35,12850,Causey village,New Mexico,66,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3513970,35,13970,Chama village,New Mexico,913,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3515440,35,15440,Cimarron village,New Mexico,784,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3515720,35,15720,Clayton town,New Mexico,2510,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3516280,35,16280,Cloudcroft village,New Mexico,757,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3516420,35,16420,Clovis city,New Mexico,37127,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3517050,35,17050,Columbus village,New Mexico,1484,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3517680,35,17680,Corona village,New Mexico,128,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3517960,35,17960,Corrales village,New Mexico,8484,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3519150,35,19150,Cuba village,New Mexico,640,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3520270,35,20270,Deming city,New Mexico,14944,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3520480,35,20480,Des Moines village,New Mexico,105,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3520620,35,20620,Dexter town,New Mexico,1049,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3521180,35,21180,Dora village,New Mexico,117,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3522020,35,22020,Eagle Nest village,New Mexico,321,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3522380,35,22380,Edgewood town,New Mexico,6157,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3522720,35,22720,Elephant Butte city,New Mexico,1456,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3523000,35,23000,Elida town,New Mexico,154,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3524610,35,24610,Encino village,New Mexico,56,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3525170,35,25170,Española city,New Mexico,10458,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3525380,35,25380,Estancia town,New Mexico,1321,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3525450,35,25450,Eunice city,New Mexico,3037,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3525800,35,25800,Farmington city,New Mexico,46055,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3526570,35,26570,Floyd village,New Mexico,84,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3526780,35,26780,Folsom village,New Mexico,46,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3527340,35,27340,Fort Sumner village,New Mexico,852,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3528460,35,28460,Gallup city,New Mexico,19969,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3530210,35,30210,Grady village,New Mexico,79,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3530490,35,30490,Grants city,New Mexico,8933,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3530770,35,30770,Grenville village,New Mexico,24,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3531330,35,31330,Hagerman town,New Mexico,957,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3531820,35,31820,Hatch village,New Mexico,1584,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3532520,35,32520,Hobbs city,New Mexico,40863,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3533290,35,33290,Hope village,New Mexico,111,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3533710,35,33710,House village,New Mexico,55,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3533850,35,33850,Hurley town,New Mexico,1211,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3535040,35,35040,Jal city,New Mexico,2178,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3535320,35,35320,Jemez Springs village,New Mexico,205,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3536230,35,36230,Kirtland town,New Mexico,572,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3537840,35,37840,Lake Arthur town,New Mexico,377,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3539380,35,39380,Las Cruces city,New Mexico,116978,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3539940,35,39940,Las Vegas city,New Mexico,12574,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3542040,35,42040,Logan village,New Mexico,948,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3542180,35,42180,Lordsburg city,New Mexico,2181,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3543370,35,43370,Los Lunas village,New Mexico,20572,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3543930,35,43930,Los Ranchos de Albuquerque village,New Mexico,5790,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3544420,35,44420,Loving village,New Mexico,1391,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3544490,35,44490,Lovington city,New Mexico,11620,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3546310,35,46310,Magdalena village,New Mexico,776,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3547080,35,47080,Maxwell village,New Mexico,220,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3547570,35,47570,Melrose village,New Mexico,603,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3548060,35,48060,Mesilla town,New Mexico,1818,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3548620,35,48620,Milan village,New Mexico,2468,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3550160,35,50160,Moriarty city,New Mexico,2074,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3550300,35,50300,Mosquero village,New Mexico,90,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3550370,35,50370,Mountainair town,New Mexico,932,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3555620,35,55620,Pecos village,New Mexico,1375,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3556180,35,56180,Peralta town,New Mexico,3499,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3559260,35,59260,Portales city,New Mexico,11734,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3560870,35,60870,Questa village,New Mexico,1809,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3562060,35,62060,Raton city,New Mexico,5952,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3562200,35,62200,Red River town,New Mexico,538,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3562620,35,62620,Reserve village,New Mexico,311,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3563145,35,63145,Rio Communities city,New Mexico,4953,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3563460,35,63460,Rio Rancho city,New Mexico,114419,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3564930,35,64930,Roswell city,New Mexico,46878,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3565070,35,65070,Roy village,New Mexico,185,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3565210,35,65210,Ruidoso village,New Mexico,7580,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3565280,35,65280,Ruidoso Downs city,New Mexico,2588,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3568150,35,68150,San Jon village,New Mexico,186,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3570270,35,70270,Santa Clara village,New Mexico,1592,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3570500,35,70500,Santa Fe city,New Mexico,89837,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3570670,35,70670,Santa Rosa city,New Mexico,2802,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3571020,35,71020,San Ysidro village,New Mexico,169,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3573260,35,73260,Silver City town,New Mexico,9284,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3573540,35,73540,Socorro city,New Mexico,8261,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3574800,35,74800,Springer town,New Mexico,922,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3575640,35,75640,Sunland Park city,New Mexico,18268,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3576200,35,76200,Taos town,New Mexico,6526,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3576480,35,76480,Taos Ski Valley village,New Mexico,81,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3576620,35,76620,Tatum town,New Mexico,711,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3577250,35,77250,Texico city,New Mexico,918,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3577880,35,77880,Tijeras village,New Mexico,460,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3579840,35,79840,Truth or Consequences city,New Mexico,5949,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3579910,35,79910,Tucumcari city,New Mexico,5082,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3579980,35,79980,Tularosa village,New Mexico,2662,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3582570,35,82570,Vaughn town,New Mexico,272,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3583200,35,83200,Virden village,New Mexico,118,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3583340,35,83340,Wagon Mound village,New Mexico,261,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3585160,35,85160,Willard village,New Mexico,217,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3585300,35,85300,Williamsburg village,New Mexico,458,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3600199,36,00199,Adams village,New York,1636,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3600276,36,00276,Addison village,New York,1541,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3600342,36,00342,Afton village,New York,772,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3600408,36,00408,Airmont village,New York,10634,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3600441,36,00441,Akron village,New York,2867,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3601000,36,01000,Albany city,New York,101698,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3601033,36,01033,Albion village,New York,5843,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3601088,36,01088,Alden village,New York,2755,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3601154,36,01154,Alexander village,New York,489,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3601187,36,01187,Alexandria Bay village,New York,922,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3601198,36,01198,Alfred village,New York,5147,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3601286,36,01286,Allegany village,New York,1615,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3601440,36,01440,Almond village,New York,393,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3601517,36,01517,Altamont village,New York,1648,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3601737,36,01737,Ames village,New York,138,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3602044,36,02044,Amityville village,New York,9799,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3602066,36,02066,Amsterdam city,New York,18093,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3602143,36,02143,Andover village,New York,882,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3602176,36,02176,Angelica village,New York,706,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3602198,36,02198,Angola village,New York,2029,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3602286,36,02286,Antwerp village,New York,503,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3602407,36,02407,Arcade village,New York,1911,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3602506,36,02506,Ardsley village,New York,5007,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
3602550,36,02550,Argyle village,New York,284,Census estimates-universe place,162,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/cities/totals/sub-est2025.csv
