OID_CD119_20|GEOID_CD119_20|NAMELSAD_CD119_20|AREALAND_CD119_20|AREAWATER_CD119_20|MTFCC_CD119_20|FUNCSTAT_CD119_20|OID_PLACE_20|GEOID_PLACE_20|NAMELSAD_PLACE_20|AREALAND_PLACE_20|AREAWATER_PLACE_20|MTFCC_PLACE_20|CLASSFP_PLACE_20|FUNCSTAT_PLACE_20|AREALAND_PART|AREAWATER_PART
2119035963374768|3903|Congressional District 3|564096878|8553130|G5200|N|27890472259416|3947474|Marble Cliff village|703204|0|G4110|C2|A|703204|0
2119035963374768|3903|Congressional District 3|564096878|8553130|G5200|N|27890472259417|3950862|Minerva Park village|1675444|29592|G4110|C1|A|1675444|29592
2119035963374768|3903|Congressional District 3|564096878|8553130|G5200|N|27890307351254|3953970|New Albany city|42877917|436450|G4110|C1|A|28416836|414813
2119035963374768|3903|Congressional District 3|564096878|8553130|G5200|N|27890297150408|3966390|Reynoldsburg city|28790861|214052|G4110|C1|A|18743827|182638
2119035963374768|3903|Congressional District 3|564096878|8553130|G5200|N|27890472259420|3967440|Riverlea village|390597|0|G4110|C1|A|390597|0
2119035963374768|3903|Congressional District 3|564096878|8553130|G5200|N|27890472259421|3979002|Upper Arlington city|25360810|77162|G4110|C2|A|25360810|77162
2119035963374768|3903|Congressional District 3|564096878|8553130|G5200|N|27890387849214|3983342|Westerville city|32643697|363568|G4110|C6|A|22251724|302962
2119035963374768|3903|Congressional District 3|564096878|8553130|G5200|N|27890472259424|3984742|Whitehall city|13670543|73993|G4110|C2|A|13670543|73993
2119035963374768|3903|Congressional District 3|564096878|8553130|G5200|N|27890472259425|3986604|Worthington city|14167950|204507|G4110|C1|A|14167950|204507
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|||||||||11896770798|100569165
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890298347853|3900198|Ada village|5525743|0|G4110|C1|A|5525743|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890298347905|3901210|Alger village|766199|0|G4110|C1|A|766199|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890370240927|3902092|Anna village|2689292|1549|G4110|C1|A|2689292|1549
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890408889216|3902568|Ashland city|29224481|161037|G4110|C2|A|29224481|161037
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890387849207|3902582|Ashley village|1706268|0|G4110|C2|A|1706268|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890408889218|3903562|Bailey Lakes village|985796|193223|G4110|C1|A|985796|193223
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890407036534|3904752|Beaverdam village|1631417|1145|G4110|C1|A|1631417|1145
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890674027847|3905116|Belle Center village|1799665|32388|G4110|C1|A|1799665|32388
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890674027850|3905130|Bellefontaine city|26027207|0|G4110|C1|A|26027207|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890365915629|3905284|Bellville village|7394337|55843|G4110|C1|A|7394337|55843
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890383581797|3907426|Bluffton village|9457724|177763|G4110|C1|A|6592973|177763
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890370240928|3907832|Botkins village|3267321|30708|G4110|C1|A|3267321|30708
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890380971902|3909974|Buckland village|777577|0|G4110|C1|A|777577|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890365915631|3910632|Butler village|2809992|16836|G4110|C1|A|2809992|16836
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890407036535|3910884|Cairo village|717435|0|G4110|C1|A|717435|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890346189129|3910954|Caledonia village|626044|0|G4110|C1|A|626044|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280903937019334|3911334|Candlewood Lake CDP|5979633|657659|G4210|U1|S|5979633|657659
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890357092641|3912084|Cardington village|5196194|0|G4110|C1|A|5196194|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890357092642|3914114|Chesterville village|529792|17947|G4110|C1|A|529792|17947
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280903940458020|3914280|Chippewa Park CDP|1140163|137682|G4210|U1|S|1140163|137682
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890381293342|3914296|Christiansburg village|615173|0|G4110|C1|A|615173|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280903937023882|3915008|Cinnamon Lake CDP|4191254|581836|G4210|U1|S|4191254|581836
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890297150401|3918000|Columbus city|569892348|15177415|G4110|C6|A|8683997|8932
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890365915633|3919330|Crestline village|8159317|13768|G4110|C6|A|99721|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890380971903|3919400|Cridersville village|2679061|0|G4110|C1|A|2679061|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890674027852|3921378|De Graff village|2602267|0|G4110|C1|A|2602267|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890387849208|3921434|Delaware city|51690421|317027|G4110|C1|A|51690421|317027
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890376519180|3921602|Delphos city|8604118|117698|G4110|C1|A|5098834|48413
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280903937013255|3922260|Dola CDP|2153636|0|G4210|U1|S|2153636|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890376140361|3922694|Dublin city|63859483|925661|G4110|C1|A|10003482|64865
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890298347910|3922946|Dunkirk village|1703557|152110|G4110|C1|A|1703557|152110
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280903937013661|3923702|East Liberty CDP|4085694|0|G4210|U1|S|4085694|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890357092643|3924598|Edison village|744424|0|G4110|C1|A|744424|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890407036536|3924808|Elida village|2854258|2445|G4110|C1|A|2854258|2445
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890298347914|3927636|Forest village|3739892|0|G4110|C1|A|3739892|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890370240929|3927832|Fort Loramie village|2605327|1730|G4110|C1|A|2605327|1730
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280904762058460|3927944|Fort Shawnee CDP|24629764|180897|G4210|U1|S|24629764|180897
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890357092644|3929050|Fulton village|423789|0|G4110|C1|A|423789|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890357092645|3929162|Galion city|19149062|46942|G4110|C6|A|692273|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|2809015922366215|3930814|Gomer CDP|5921662|19647|G4210|U1|S|5921662|19647
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890346189135|3931948|Green Camp village|875215|0|G4110|C1|A|875215|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890407036539|3934118|Harrod village|605968|3567|G4110|C1|A|605968|3567
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890408889219|3934636|Hayesville village|1911259|6835|G4110|C1|A|1911259|6835
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|2809015692368656|3935133|Hidden Lakes CDP|658535|0|G4210|U1|S|658535|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890674027854|3936988|Huntsville village|782704|0|G4110|C1|A|782704|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280903937019465|3937142|Iberia CDP|9981729|32899|G4210|U1|S|9981729|32899
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890370240930|3938220|Jackson Center village|4457603|19927|G4110|C1|A|4457603|19927
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890408889220|3939060|Jeromesville village|893881|2102|G4110|C1|A|893881|2102
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890298347917|3939886|Kenton city|12949294|243864|G4110|C1|A|12949294|243864
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890370240931|3940054|Kettlersville village|2664353|9902|G4110|C1|A|2664353|9902
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280903937019724|3940124|Kilbourne CDP|1163277|0|G4210|U1|S|1163277|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890380193507|3940558|Kirby village|279091|0|G4110|C1|A|279091|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890407036540|3941118|Lafayette village|602324|0|G4110|C1|A|602324|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890674027857|3941608|Lakeview village|1832273|11697|G4110|C1|A|1832273|11697
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890346189136|3941902|La Rue village|1238118|0|G4110|C1|A|1238118|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280903937013461|3942966|Lewistown CDP|1988080|0|G4210|U1|S|1988080|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890365915634|3942994|Lexington village|9952696|1264|G4110|C1|A|9952696|1264
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890407036542|3943554|Lima city|35267680|478036|G4110|C2|A|35267680|478036
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|2809015922386691|3943764|Lincoln Heights CDP|1378027|940|G4210|U1|S|1378027|940
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890301877256|3945066|Loudonville village|7049114|62028|G4110|C1|A|5785600|27041
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890365915635|3945276|Lucas village|1753944|1441|G4110|C1|A|1753944|1441
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890298347921|3946046|McGuffey village|964685|0|G4110|C1|A|964685|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890376140362|3946830|Magnetic Springs village|551815|25252|G4110|C1|A|551815|25252
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890365915636|3947138|Mansfield city|79855522|152156|G4110|C2|A|79855522|152156
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890357092646|3947558|Marengo village|436071|0|G4110|C1|A|436071|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890346189137|3947754|Marion city|33576194|229729|G4110|C1|A|33576194|229729
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890380193508|3947992|Marseilles village|252834|0|G4110|C1|A|252834|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890376140363|3948160|Marysville city|41707322|745885|G4110|C1|A|41707322|745885
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890381293343|3948706|Mechanicsburg village|2541189|7353|G4110|C1|A|2541189|7353
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890408889221|3950036|Mifflin village|473304|0|G4110|C1|A|473304|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890376140364|3950218|Milford Center village|1099733|26208|G4110|C1|A|1099733|26208
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890380971904|3950918|Minster village|5391113|0|G4110|C1|A|5391113|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890346189138|3952276|Morral village|6995453|0|G4110|C1|A|6995453|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890357092647|3952738|Mount Gilead village|8772183|27513|G4110|C1|A|8772183|27513
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890298347922|3953144|Mount Victory village|2185957|0|G4110|C1|A|2185957|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890381293344|3953480|Mutual village|349987|0|G4110|C1|A|349987|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|2809015922366549|3953536|Nankin CDP|3830941|15417|G4210|U1|S|3830941|15417
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890346189139|3954152|New Bloomington village|1140428|0|G4110|C1|A|1140428|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890380971905|3954194|New Bremen village|6012753|0|G4110|C1|A|6012753|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280903937016439|3954320|New California CDP|5330312|78868|G4210|U1|S|5330312|78868
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280903937011096|3954628|New Hampshire CDP|1580495|0|G4210|U1|S|1580495|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890380971906|3954838|New Knoxville village|2506528|0|G4110|C1|A|2506528|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890381293345|3956770|North Lewisburg village|2813985|0|G4110|C1|A|2813985|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890365915637|3958520|Ontario city|28661544|59771|G4110|C1|A|28661544|59771
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890387849210|3958940|Ostrander village|2428637|0|G4110|C1|A|2428637|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890298347923|3961182|Patterson village|227467|0|G4110|C1|A|227467|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890408889222|3962190|Perrysville village|2038630|0|G4110|C1|A|2038630|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890340760154|3963030|Plain City village|6414734|68991|G4110|C1|A|2399377|44848
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890365915638|3963800|Plymouth village|6545164|82688|G4110|C1|A|3177811|18612
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890408889223|3963996|Polk village|2621520|61494|G4110|C1|A|2621520|61494
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890370240933|3964262|Port Jefferson village|394874|3117|G4110|C1|A|394874|3117
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890387849211|3964486|Powell city|14823710|10478|G4110|C1|A|14823710|10478
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890346189140|3964780|Prospect village|1874202|0|G4110|C1|A|1874202|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890674027859|3965200|Quincy village|2934221|0|G4110|C1|A|2934221|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280903937019605|3965298|Radnor CDP|1866796|0|G4210|U1|S|1866796|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280903937016091|3965676|Raymond CDP|3286240|70612|G4210|U1|S|3286240|70612
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890376140365|3966936|Richwood village|3213808|66729|G4110|C1|A|3213808|66729
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890298347925|3967118|Ridgeway village|1465836|0|G4110|C1|A|1465836|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|2809015922386565|3968490|Roseland CDP|1693082|0|G4210|U1|S|1693082|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280903937013932|3968574|Rosewood CDP|3507714|0|G4210|U1|S|3507714|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890674027861|3969176|Rushsylvania village|2032965|0|G4110|C1|A|2032965|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890674027862|3969302|Russells Point village|2417385|210931|G4110|C1|A|2417385|210931
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280903937011260|3969596|St. Johns CDP|994268|18471|G4210|U1|S|994268|18471
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890380971907|3969680|St. Marys city|12089730|76954|G4110|C1|A|12089730|76954
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890381293346|3969708|St. Paris village|4196219|0|G4110|C1|A|4196219|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890408889224|3970576|Savannah village|1451444|22221|G4110|C1|A|1451444|22221
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890387849212|3971976|Shawnee Hills village|1147756|0|G4110|C2|A|1147756|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890365915639|3972102|Shelby city|16321916|368099|G4110|C1|A|16321916|368099
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890365915640|3972298|Shiloh village|2369642|9254|G4110|C1|A|2369642|9254
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890357092648|3973950|Sparta village|224895|0|G4110|C1|A|224895|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890407036543|3974034|Spencerville village|2498535|935|G4110|C1|A|2498535|935
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|2809015922367182|3975350|Sullivan CDP|10727499|54717|G4210|U1|S|10727499|54717
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890376140366|3978834|Unionville Center village|412770|6654|G4110|C1|A|412770|6654
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280906049747757|3978848|Uniopolis CDP|688263|0|G4210|U1|S|688263|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890381293347|3979072|Urbana city|20479894|0|G4110|C1|A|20479894|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890674027864|3979226|Valley Hi village|1596790|0|G4110|C1|A|1596790|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890346189141|3980500|Waldo village|1677135|0|G4110|C1|A|1677135|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890380971909|3980766|Wapakoneta city|16556644|132642|G4110|C1|A|16556644|132642
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890380971910|3982390|Waynesfield village|1718353|0|G4110|C1|A|1718353|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890387849214|3983342|Westerville city|32643697|363568|G4110|C6|A|9023848|60606
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890674027868|3983734|West Liberty village|3157891|0|G4110|C1|A|3157891|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890674027871|3983818|West Mansfield village|2161208|63801|G4110|C1|A|2161208|63801
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|280905059394297|3983930|Westminster CDP|4715848|11695|G4210|U1|S|4715848|11695
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890381293348|3986478|Woodstock village|731706|0|G4110|C1|A|731706|0
2119035963374901|3904|Congressional District 4|12639050226|106951384|G5200|N|27890674027873|3988070|Zanesfield village|274885|0|G4110|C1|A|274885|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|||||||||13365922652|1185391550
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890465446582|3901798|Amherst city|18347559|156836|G4110|C2|A|18347559|156836
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|2789046634318|3902204|Antwerp village|3450228|1212|G4110|C1|A|3450228|1212
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890383581794|3902316|Arcadia village|1468436|0|G4110|C1|A|1468436|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890383581795|3902400|Arlington village|2033270|0|G4110|C5|A|2033270|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890369498267|3902820|Attica village|1727310|22095|G4110|C1|A|1727310|22095
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890465446583|3903352|Avon city|53839492|150095|G4110|C2|A|53839492|150095
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890465446584|3903464|Avon Lake city|28825443|0|G4110|C2|A|28825443|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890336755761|3903646|Bairdstown village|700518|0|G4110|C1|A|700518|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|280903937017219|3904094|Bascom CDP|3922446|0|G4210|U1|S|3922446|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890295177511|3905228|Bellevue city|15868744|312597|G4110|C2|A|8046172|253670
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890364591436|3905396|Belmore village|1148703|0|G4110|C1|A|1148703|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890383581796|3905662|Benton Ridge village|970521|0|G4110|C1|A|970521|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890369498268|3906194|Bettsville village|1350491|0|G4110|C1|A|1350491|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890336755773|3907062|Bloomdale village|1722138|11124|G4110|C1|A|1722138|11124
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890369498269|3907286|Bloomville village|1562876|0|G4110|C1|A|1562876|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890383581797|3907426|Bluffton village|9457724|177763|G4110|C1|A|2864751|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890336755774|3907972|Bowling Green city|33126073|124317|G4110|C2|A|33126073|124317
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890336755775|3908112|Bradner village|1596496|5294|G4110|C1|A|1596496|5294
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|2789046634319|3909386|Broughton village|562479|0|G4110|C1|A|562479|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890382285230|3910030|Bucyrus city|19125625|37107|G4110|C2|A|19125625|37107
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890292627221|3910296|Burkettsville village|449217|4111|G4110|C1|A|324245|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890380193505|3912112|Carey village|5591948|18135|G4110|C1|A|5591948|18135
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|2789046634320|3912700|Cecil village|3784825|2416|G4110|C1|A|3784825|2416
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|280903937018495|3912854|Celeryville CDP|1337505|0|G4210|U1|S|1337505|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890350018207|3912868|Celina city|13022296|843060|G4110|C1|A|13022296|843060
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890382285231|3913694|Chatfield village|763183|0|G4110|C1|A|763183|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890350018208|3914156|Chickasaw village|621943|2858|G4110|C1|A|621943|2858
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890364591437|3916266|Cloverdale village|1595633|16590|G4110|C1|A|1595633|16590
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890350018209|3916532|Coldwater village|5022480|134677|G4110|C1|A|5022480|134677
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|280903937018019|3916784|Collins CDP|11960370|13256|G4210|U1|S|11960370|13256
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890364591438|3918014|Columbus Grove village|3179964|17630|G4110|C1|A|3179964|17630
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890364591439|3918504|Continental village|3032148|65046|G4110|C1|A|3032148|65046
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890376519179|3918546|Convoy village|1618584|1999|G4110|C1|A|1618584|1999
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890365915633|3919330|Crestline village|8159317|13768|G4110|C6|A|8059596|13768
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890336755776|3919750|Custar village|649099|0|G4110|C1|A|649099|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890336755777|3919820|Cygnet village|857587|3649|G4110|C1|A|857587|3649
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890376519180|3921602|Delphos city|8604118|117698|G4110|C1|A|3505284|69285
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890299878336|3921812|Deshler village|5929224|90484|G4110|C1|A|5929224|90484
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890364591440|3922974|Dupont village|2364693|7086|G4110|C1|A|2364693|7086
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|28090465446585|3924262|Eaton Estates CDP|2251987|6851|G4210|U1|S|2251987|6851
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890376519181|3924794|Elgin village|579895|0|G4110|C1|A|579895|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890465446586|3925256|Elyria city|53103089|673143|G4110|C2|A|53103089|673143
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890383581798|3927048|Findlay city|50874011|329616|G4110|C2|A|50874011|329616
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|280903937017361|3927356|Flat Rock CDP|549962|0|G4210|U1|S|549962|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890299878337|3927538|Florida village|582460|0|G4110|C1|A|582460|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890364591441|3927818|Fort Jennings village|1436903|17522|G4110|C1|A|1436903|17522
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890350018210|3927902|Fort Recovery village|3205165|53283|G4110|C1|A|3205165|53283
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|280903937016890|3927930|Fort Seneca CDP|1624189|0|G4210|U1|S|1624189|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890336755778|3928014|Fostoria city|19616962|564949|G4110|C6|A|19616962|564949
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890357092645|3929162|Galion city|19149062|46942|G4110|C6|A|18456789|46942
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890364591442|3930114|Gilboa village|339836|0|G4110|C1|A|339836|0
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890364591443|3930282|Glandorf village|4237596|1219|G4110|C1|A|4237596|1219
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890465446587|3931150|Grafton village|12694448|76337|G4110|C2|A|12694448|76337
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890336755779|3931206|Grand Rapids village|2284620|225331|G4110|C1|A|2284620|225331
2119035963374817|3905|Congressional District 5|14318014856|1199067953|G5200|N|27890367283348|3932256|Green Springs village|3004916|7073|G4110|C5|A|1525943|0
