state	office_family	fact_field	status	value	authority_url	authority_type	legal_locator	paraphrase	effective_date	direct_derived	derivation_chain	review_required	notes
OH	governor	state_residence_years	NO_REQUIREMENT_FOUND	null	https://codes.ohio.gov/ohio-constitution/section-3.2	State Constitution	Ohio Const. art. III	No 5-year requirement; 30-day elector residence under R.C. 3503.01	1851-09-01	DERIVED	R.C. 3503.01 30-day voter residence	false	Disproves PR #72 5-year fallback
OH	governor	district_residence	NOT_APPLICABLE	null	https://codes.ohio.gov/ohio-constitution/section-3.1	State Constitution	Ohio Const. art. III	Statewide office	1851-09-01	DIRECT	none	false	none
OH	governor	elector_required	KNOWN	true	https://codes.ohio.gov/ohio-constitution/section-15.4	State Constitution	Ohio Const. art. XV, § 4	No person shall be elected or appointed to any office unless possessed of the qualifications of an elector	1851-09-01	DIRECT	none	false	Foundational Ohio eligibility requirement
OH	governor	professional_qualification	NOT_APPLICABLE	null	https://codes.ohio.gov/ohio-constitution/section-3.1	State Constitution	Ohio Const. art. III	No professional qualification	1851-09-01	DIRECT	none	false	none
OH	lt_governor	office_existence	KNOWN	EXISTS	https://codes.ohio.gov/ohio-constitution/section-3.1	State Constitution	Ohio Const. art. III, § 1	Executive department officer	1851-09-01	DIRECT	none	false	none
OH	lt_governor	selection_type	KNOWN	ELECTED_GENERAL_JOINT	https://codes.ohio.gov/ohio-constitution/section-3.1b	State Constitution	Ohio Const. art. III, § 1b	Elected jointly with governor on single vote	1978-01-01	DIRECT	none	false	Joint ticket
OH	lt_governor	term_length_years	KNOWN	4	https://codes.ohio.gov/ohio-constitution/section-3.2	State Constitution	Ohio Const. art. III, § 2	Chosen for terms of four years	1954-11-02	DIRECT	none	false	none
OH	lt_governor	term_limit	KNOWN	2_CONSECUTIVE	https://codes.ohio.gov/ohio-constitution/section-3.2	State Constitution	Ohio Const. art. III, § 2	No person shall hold office for period longer than two consecutive terms of four years	1995-01-01	DIRECT	none	false	none
OH	lt_governor	min_age	KNOWN	18	https://codes.ohio.gov/ohio-constitution/section-15.4	State Constitution	Ohio Const. art. XV, § 4 & art. V, § 1	Qualified elector requirement (age 18)	1851-09-01	DERIVED	Ohio Const. art. XV § 4 & art. V § 1	false	Disproves 30-year fallback
OH	lt_governor	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://codes.ohio.gov/ohio-constitution/section-5.1	State Constitution	Ohio Const. art. V, § 1	Citizen of the United States	1851-09-01	DERIVED	Ohio Const. art. V, § 1	false	none
OH	lt_governor	state_residence_years	NO_REQUIREMENT_FOUND	null	https://codes.ohio.gov/ohio-constitution/section-3.2	State Constitution	Ohio Const. art. III	No multi-year residence requirement; 30-day elector residence	1851-09-01	DIRECT	none	false	Disproves 5-year fallback
OH	lt_governor	district_residence	NOT_APPLICABLE	null	https://codes.ohio.gov/ohio-constitution/section-3.1	State Constitution	Ohio Const. art. III	Statewide office	1851-09-01	DIRECT	none	false	none
OH	lt_governor	elector_required	KNOWN	true	https://codes.ohio.gov/ohio-constitution/section-15.4	State Constitution	Ohio Const. art. XV, § 4	Qualified elector requirement	1851-09-01	DIRECT	none	false	none
OH	lt_governor	professional_qualification	NOT_APPLICABLE	null	https://codes.ohio.gov/ohio-constitution/section-3.1	State Constitution	Ohio Const. art. III	No professional qualification	1851-09-01	DIRECT	none	false	none
OH	attorney_general	office_existence	KNOWN	EXISTS	https://codes.ohio.gov/ohio-constitution/section-3.1	State Constitution	Ohio Const. art. III, § 1	Executive department officer	1851-09-01	DIRECT	none	false	none
OH	attorney_general	selection_type	KNOWN	ELECTED_GENERAL	https://codes.ohio.gov/ohio-constitution/section-3.1	State Constitution	Ohio Const. art. III, § 1	Elected statewide at general election	1851-09-01	DIRECT	none	false	none
OH	attorney_general	term_length_years	KNOWN	4	https://codes.ohio.gov/ohio-constitution/section-3.2	State Constitution	Ohio Const. art. III, § 2	Chosen for terms of four years	1954-11-02	DIRECT	none	false	none
OH	attorney_general	term_limit	KNOWN	2_CONSECUTIVE	https://codes.ohio.gov/ohio-constitution/section-3.2	State Constitution	Ohio Const. art. III, § 2	No person shall hold office for period longer than two consecutive terms of four years	1995-01-01	DIRECT	none	false	Same 2-consecutive term limit
OH	attorney_general	min_age	KNOWN	18	https://codes.ohio.gov/ohio-constitution/section-15.4	State Constitution	Ohio Const. art. XV, § 4	Qualified elector requirement (age 18)	1851-09-01	DERIVED	Ohio Const. art. XV § 4 & art. V § 1	false	Disproves 30-year fallback
OH	attorney_general	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://codes.ohio.gov/ohio-constitution/section-5.1	State Constitution	Ohio Const. art. V, § 1	Citizen of the United States	1851-09-01	DERIVED	Ohio Const. art. V, § 1	false	none
OH	attorney_general	state_residence_years	NO_REQUIREMENT_FOUND	null	https://codes.ohio.gov/ohio-constitution/section-3.2	State Constitution	Ohio Const. art. III	No multi-year residence requirement	1851-09-01	DIRECT	none	false	none
OH	attorney_general	district_residence	NOT_APPLICABLE	null	https://codes.ohio.gov/ohio-constitution/section-3.1	State Constitution	Ohio Const. art. III	Statewide office	1851-09-01	DIRECT	none	false	none
OH	attorney_general	elector_required	KNOWN	true	https://codes.ohio.gov/ohio-constitution/section-15.4	State Constitution	Ohio Const. art. XV, § 4	Qualified elector requirement	1851-09-01	DIRECT	none	false	none
OH	attorney_general	professional_qualification	KNOWN	BAR_ADMISSION	https://codes.ohio.gov/ohio-revised-code/section-109.02	Ohio Revised Code	R.C. 109.02	Attorney general is chief law officer; must be admitted to practice as attorney at law in Ohio	1953-10-01	DIRECT	none	false	Licensed attorney in Ohio
OH	secretary_of_state	office_existence	KNOWN	EXISTS	https://codes.ohio.gov/ohio-constitution/section-3.1	State Constitution	Ohio Const. art. III, § 1	Executive department officer	1851-09-01	DIRECT	none	false	none
OH	secretary_of_state	selection_type	KNOWN	ELECTED_GENERAL	https://codes.ohio.gov/ohio-constitution/section-3.1	State Constitution	Ohio Const. art. III, § 1	Elected statewide at general election	1851-09-01	DIRECT	none	false	none
OH	secretary_of_state	term_length_years	KNOWN	4	https://codes.ohio.gov/ohio-constitution/section-3.2	State Constitution	Ohio Const. art. III, § 2	Chosen for terms of four years	1954-11-02	DIRECT	none	false	none
OH	secretary_of_state	term_limit	KNOWN	2_CONSECUTIVE	https://codes.ohio.gov/ohio-constitution/section-3.2	State Constitution	Ohio Const. art. III, § 2	No person shall hold office for period longer than two consecutive terms of four years	1995-01-01	DIRECT	none	false	Same 2-consecutive term limit
OH	secretary_of_state	min_age	KNOWN	18	https://codes.ohio.gov/ohio-constitution/section-15.4	State Constitution	Ohio Const. art. XV, § 4	Qualified elector requirement (age 18)	1851-09-01	DERIVED	Ohio Const. art. XV § 4 & art. V § 1	false	Disproves 30-year fallback
OH	secretary_of_state	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://codes.ohio.gov/ohio-constitution/section-5.1	State Constitution	Ohio Const. art. V, § 1	Citizen of the United States	1851-09-01	DERIVED	Ohio Const. art. V, § 1	false	none
OH	secretary_of_state	state_residence_years	NO_REQUIREMENT_FOUND	null	https://codes.ohio.gov/ohio-constitution/section-3.2	State Constitution	Ohio Const. art. III	No multi-year residence requirement	1851-09-01	DIRECT	none	false	none
OH	secretary_of_state	district_residence	NOT_APPLICABLE	null	https://codes.ohio.gov/ohio-constitution/section-3.1	State Constitution	Ohio Const. art. III	Statewide office	1851-09-01	DIRECT	none	false	none
OH	secretary_of_state	elector_required	KNOWN	true	https://codes.ohio.gov/ohio-constitution/section-15.4	State Constitution	Ohio Const. art. XV, § 4	Qualified elector requirement	1851-09-01	DIRECT	none	false	none
OH	secretary_of_state	professional_qualification	NOT_APPLICABLE	null	https://codes.ohio.gov/ohio-constitution/section-3.1	State Constitution	Ohio Const. art. III	No professional qualification	1851-09-01	DIRECT	none	false	none
OH	lower_legislator	office_existence	KNOWN	EXISTS	https://codes.ohio.gov/ohio-constitution/section-2.1	State Constitution	Ohio Const. art. II, § 1	House of Representatives of the State of Ohio	1851-09-01	DIRECT	none	false	99 members
OH	lower_legislator	selection_type	KNOWN	ELECTED_GENERAL	https://codes.ohio.gov/ohio-constitution/section-2.2	State Constitution	Ohio Const. art. II, § 2	Elected biennially by the electors of the respective districts	1851-09-01	DIRECT	none	false	none
OH	lower_legislator	term_length_years	KNOWN	2	https://codes.ohio.gov/ohio-constitution/section-2.2	State Constitution	Ohio Const. art. II, § 2	Elected for terms of two years	1851-09-01	DIRECT	none	false	none
OH	lower_legislator	term_limit	KNOWN	4_CONSECUTIVE	https://codes.ohio.gov/ohio-constitution/section-2.2	State Constitution	Ohio Const. art. II, § 2	No person shall hold the office of representative for a period longer than four consecutive terms of two years	1993-01-01	DIRECT	none	false	Max 8 consecutive years (4 terms)
OH	lower_legislator	min_age	KNOWN	18	https://codes.ohio.gov/ohio-constitution/section-15.4	State Constitution	Ohio Const. art. XV, § 4	Possessed of the qualifications of an elector (age 18 under art. V § 1)	1851-09-01	DERIVED	Ohio Const. art. XV § 4 & art. V § 1	false	No 21-year requirement in Art. II
OH	lower_legislator	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://codes.ohio.gov/ohio-constitution/section-5.1	State Constitution	Ohio Const. art. V, § 1	Citizen of the United States	1851-09-01	DERIVED	Ohio Const. art. V, § 1	false	none
OH	lower_legislator	state_residence_years	NO_REQUIREMENT_FOUND	null	https://codes.ohio.gov/ohio-constitution/section-2.3	State Constitution	Ohio Const. art. II, § 3	Constitution specifies 1-year district residence; no independent multi-year state duration	1851-09-01	DIRECT	none	false	none
OH	lower_legislator	district_residence	KNOWN	RESIDENT_1_YEAR	https://codes.ohio.gov/ohio-constitution/section-2.3	State Constitution	Ohio Const. art. II, § 3	Resided in their respective districts, one year next preceding their election	1851-09-01	DIRECT	none	false	Except when absent on public business
OH	lower_legislator	elector_required	KNOWN	true	https://codes.ohio.gov/ohio-constitution/section-15.4	State Constitution	Ohio Const. art. XV, § 4	Possessed of the qualifications of an elector	1851-09-01	DIRECT	none	false	none
OH	lower_legislator	professional_qualification	NOT_APPLICABLE	null	https://codes.ohio.gov/ohio-constitution/section-2.3	State Constitution	Ohio Const. art. II, § 3	No professional qualification	1851-09-01	DIRECT	none	false	none
OH	upper_legislator	office_existence	KNOWN	EXISTS	https://codes.ohio.gov/ohio-constitution/section-2.1	State Constitution	Ohio Const. art. II, § 1	Senate of the State of Ohio	1851-09-01	DIRECT	none	false	33 members
OH	upper_legislator	selection_type	KNOWN	ELECTED_GENERAL	https://codes.ohio.gov/ohio-constitution/section-2.2	State Constitution	Ohio Const. art. II, § 2	Elected by the electors of the respective districts	1851-09-01	DIRECT	none	false	none
OH	upper_legislator	term_length_years	KNOWN	4	https://codes.ohio.gov/ohio-constitution/section-2.2	State Constitution	Ohio Const. art. II, § 2	Elected for terms of four years (staggered)	1851-09-01	DIRECT	none	false	none
OH	upper_legislator	term_limit	KNOWN	2_CONSECUTIVE	https://codes.ohio.gov/ohio-constitution/section-2.2	State Constitution	Ohio Const. art. II, § 2	No person shall hold the office of senator for a period longer than two consecutive terms of four years	1993-01-01	DIRECT	none	false	Max 8 consecutive years (2 terms)
OH	upper_legislator	min_age	KNOWN	18	https://codes.ohio.gov/ohio-constitution/section-15.4	State Constitution	Ohio Const. art. XV, § 4	Possessed of qualifications of an elector (age 18 under art. V § 1)	1851-09-01	DERIVED	Ohio Const. art. XV § 4 & art. V § 1	false	No 25-year requirement in Art. II
OH	upper_legislator	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://codes.ohio.gov/ohio-constitution/section-5.1	State Constitution	Ohio Const. art. V, § 1	Citizen of the United States	1851-09-01	DERIVED	Ohio Const. art. V, § 1	false	none
OH	upper_legislator	state_residence_years	NO_REQUIREMENT_FOUND	null	https://codes.ohio.gov/ohio-constitution/section-2.3	State Constitution	Ohio Const. art. II, § 3	No independent multi-year state duration	1851-09-01	DIRECT	none	false	none
OH	upper_legislator	district_residence	KNOWN	RESIDENT_1_YEAR	https://codes.ohio.gov/ohio-constitution/section-2.3	State Constitution	Ohio Const. art. II, § 3	Resided in their respective districts, one year next preceding their election	1851-09-01	DIRECT	none	false	Except when absent on public business
OH	upper_legislator	elector_required	KNOWN	true	https://codes.ohio.gov/ohio-constitution/section-15.4	State Constitution	Ohio Const. art. XV, § 4	Possessed of qualifications of an elector	1851-09-01	DIRECT	none	false	none
OH	upper_legislator	professional_qualification	NOT_APPLICABLE	null	https://codes.ohio.gov/ohio-constitution/section-2.3	State Constitution	Ohio Const. art. II, § 3	No professional qualification	1851-09-01	DIRECT	none	false	none
OH	nebraska_unicameral	office_existence	OFFICE_DOES_NOT_EXIST	null	https://codes.ohio.gov/ohio-constitution/section-2.1	State Constitution	Ohio Const. art. II, § 1	Ohio has bicameral General Assembly	1851-09-01	DIRECT	none	false	Unicameral N/A in OH
OK	governor	office_existence	KNOWN	EXISTS	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84869	State Constitution	Okla. Const. art. VI, § 1	Executive authority vested in governor and executive officers	1907-11-16	DIRECT	none	false	none
OK	governor	selection_type	KNOWN	ELECTED_GENERAL	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84872	State Constitution	Okla. Const. art. VI, § 4	Elected at general election by qualified electors	1907-11-16	DIRECT	none	false	Elected separately from Lt Gov
OK	governor	term_length_years	KNOWN	4	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84872	State Constitution	Okla. Const. art. VI, § 4	Holds office for term of four years	1907-11-16	DIRECT	none	false	none
OK	governor	term_limit	KNOWN	8_YEARS_LIFETIME	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84872	State Constitution	Okla. Const. art. VI, § 4	No person shall be eligible to serve as Governor for a period of time in excess of eight (8) years	1966-05-03	DIRECT	none	false	8-year lifetime cap (State Question 436)
OK	governor	min_age	KNOWN	31	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Citizen of the United States of the age of not less than thirty-one (31) years	1907-11-16	DIRECT	none	false	31 YEARS (disproves PR #72 30-year fallback!)
OK	governor	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Citizen of the United States	1907-11-16	DIRECT	none	false	No duration specified
OK	governor	state_residence_years	KNOWN	10	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Ten (10) years next preceding election a qualified elector of this state	1907-11-16	DIRECT	none	false	10 YEARS elector/residence (disproves PR #72 5-year fallback!)
OK	governor	district_residence	NOT_APPLICABLE	null	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Statewide office	1907-11-16	DIRECT	none	false	none
OK	governor	elector_required	KNOWN	true	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Qualified elector of this state for ten years	1907-11-16	DIRECT	none	false	Explicit 10-year elector requirement
OK	governor	professional_qualification	NOT_APPLICABLE	null	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	No professional qualification	1907-11-16	DIRECT	none	false	none
OK	lt_governor	office_existence	KNOWN	EXISTS	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84869	State Constitution	Okla. Const. art. VI, § 1	Executive department officer	1907-11-16	DIRECT	none	false	none
OK	lt_governor	selection_type	KNOWN	ELECTED_GENERAL	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84872	State Constitution	Okla. Const. art. VI, § 4	Elected separately from governor (SQ 798 failed 2018)	1907-11-16	DIRECT	none	false	Separately elected
OK	lt_governor	term_length_years	KNOWN	4	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84872	State Constitution	Okla. Const. art. VI, § 4	Holds office for term of four years	1907-11-16	DIRECT	none	false	none
OK	lt_governor	term_limit	KNOWN	8_YEARS_LIFETIME	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84872	State Constitution	Okla. Const. art. VI, § 4	No person shall be eligible to serve as Lieutenant Governor for period in excess of eight years	1966-05-03	DIRECT	none	false	8-year lifetime cap
OK	lt_governor	min_age	KNOWN	31	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Age of not less than thirty-one (31) years	1907-11-16	DIRECT	none	false	31 YEARS (disproves PR #72 30-year fallback!)
OK	lt_governor	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Citizen of the United States	1907-11-16	DIRECT	none	false	none
OK	lt_governor	state_residence_years	KNOWN	10	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Ten (10) years next preceding election a qualified elector of this state	1907-11-16	DIRECT	none	false	10 YEARS
OK	lt_governor	district_residence	NOT_APPLICABLE	null	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Statewide office	1907-11-16	DIRECT	none	false	none
OK	lt_governor	elector_required	KNOWN	true	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Qualified elector of this state for ten years	1907-11-16	DIRECT	none	false	none
OK	lt_governor	professional_qualification	NOT_APPLICABLE	null	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	No professional qualification	1907-11-16	DIRECT	none	false	none
OK	attorney_general	office_existence	KNOWN	EXISTS	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84869	State Constitution	Okla. Const. art. VI, § 1	Executive department officer	1907-11-16	DIRECT	none	false	none
OK	attorney_general	selection_type	KNOWN	ELECTED_GENERAL	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84872	State Constitution	Okla. Const. art. VI, § 4	Elected at general election by qualified electors	1907-11-16	DIRECT	none	false	none
OK	attorney_general	term_length_years	KNOWN	4	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84872	State Constitution	Okla. Const. art. VI, § 4	Holds office for term of four years	1907-11-16	DIRECT	none	false	none
OK	attorney_general	term_limit	KNOWN	8_YEARS_LIFETIME	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84872	State Constitution	Okla. Const. art. VI, § 4	No person shall be eligible to serve as Attorney General for period in excess of eight years	2010-11-02	DIRECT	none	false	State Question 747 (2010) added 8-year limit for AG/SOS/etc.
OK	attorney_general	min_age	KNOWN	31	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Age of not less than thirty-one (31) years	1907-11-16	DIRECT	none	false	31 YEARS
OK	attorney_general	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Citizen of the United States	1907-11-16	DIRECT	none	false	none
OK	attorney_general	state_residence_years	KNOWN	10	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Ten (10) years next preceding election a qualified elector of this state	1907-11-16	DIRECT	none	false	10 YEARS
OK	attorney_general	district_residence	NOT_APPLICABLE	null	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Statewide office	1907-11-16	DIRECT	none	false	none
OK	attorney_general	elector_required	KNOWN	true	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Qualified elector of this state for ten years	1907-11-16	DIRECT	none	false	none
OK	attorney_general	professional_qualification	KNOWN	BAR_ADMISSION	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=102871	Oklahoma Statutes	74 O.S. § 18	Chief law officer; licensed attorney admitted to practice in Oklahoma courts	1939-01-01	DIRECT	none	false	Bar admission required
OK	secretary_of_state	office_existence	KNOWN	EXISTS	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84869	State Constitution	Okla. Const. art. VI, § 1	The Secretary of State shall be appointed by the Governor by and with the consent of the Senate	1975-01-13	DIRECT	none	false	Appointed office (State Question 505, 1975)
OK	secretary_of_state	selection_type	KNOWN	APPOINTED_GOVERNOR	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84869	State Constitution	Okla. Const. art. VI, § 1	Appointed by Governor with consent of Senate	1975-01-13	DIRECT	none	false	NON-ELECTED; disproves PR #72 elected assumption
OK	secretary_of_state	term_length_years	KNOWN	4	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84869	State Constitution	Okla. Const. art. VI, § 1	Term of four years to run concurrently with the term of the Governor	1975-01-13	DIRECT	none	false	Coterminous with governor
OK	secretary_of_state	term_limit	NO_REQUIREMENT_FOUND	null	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84872	State Constitution	Okla. Const. art. VI, § 4	SQ 747 limits apply to elective executive officers; SOS is appointed	1975-01-13	DIRECT	none	false	none
OK	secretary_of_state	min_age	KNOWN	31	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Not less than thirty-one (31) years of age	1907-11-16	DIRECT	none	false	31 YEARS applies to appointment
OK	secretary_of_state	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Citizen of the United States	1907-11-16	DIRECT	none	false	none
OK	secretary_of_state	state_residence_years	KNOWN	10	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Ten years qualified elector next preceding appointment	1907-11-16	DIRECT	none	false	10 YEARS
OK	secretary_of_state	district_residence	NOT_APPLICABLE	null	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Statewide office	1907-11-16	DIRECT	none	false	none
OK	secretary_of_state	elector_required	KNOWN	true	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	Qualified elector of this state for ten years	1907-11-16	DIRECT	none	false	none
OK	secretary_of_state	professional_qualification	NOT_APPLICABLE	null	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84871	State Constitution	Okla. Const. art. VI, § 3	No professional qualification	1907-11-16	DIRECT	none	false	none
OK	lower_legislator	office_existence	KNOWN	EXISTS	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84797	State Constitution	Okla. Const. art. V, § 1	House of Representatives of Oklahoma	1907-11-16	DIRECT	none	false	101 members
OK	lower_legislator	selection_type	KNOWN	ELECTED_GENERAL	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84814	State Constitution	Okla. Const. art. V, § 10	Elected by qualified electors of legislative districts	1907-11-16	DIRECT	none	false	none
OK	lower_legislator	term_length_years	KNOWN	2	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84814	State Constitution	Okla. Const. art. V, § 10	Chosen for term of two years	1907-11-16	DIRECT	none	false	none
OK	lower_legislator	term_limit	KNOWN	12_YEARS_LIFETIME_COMBINED	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84822	State Constitution	Okla. Const. art. V, § 17A	Eligible to serve no more than 12 years in Oklahoma Legislature total across both chambers (SQ 632)	1990-11-06	DIRECT	none	false	Combined 12-year legislative cap
OK	lower_legislator	min_age	KNOWN	21	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84821	State Constitution	Okla. Const. art. V, § 17	At least twenty-one years of age at the time of election	1907-11-16	DIRECT	none	false	none
OK	lower_legislator	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84775	State Constitution	Okla. Const. art. III, § 1	Qualified elector (US citizen)	1907-11-16	DERIVED	Okla. Const. art. III, § 1	false	none
OK	lower_legislator	state_residence_years	NO_REQUIREMENT_FOUND	null	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84821	State Constitution	Okla. Const. art. V, § 17	No explicit multi-year state residence; elector status requires residency	1907-11-16	DIRECT	none	false	Disproves PR #72 1-year fallback
OK	lower_legislator	district_residence	KNOWN	RESIDENCE_DURING_TERM	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84821	State Constitution	Okla. Const. art. V, § 17	Qualified electors in respective counties/districts and reside in counties/districts during term	1907-11-16	DIRECT	none	false	none
OK	lower_legislator	elector_required	KNOWN	true	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84821	State Constitution	Okla. Const. art. V, § 17	Qualified electors in their respective counties or districts	1907-11-16	DIRECT	none	false	none
OK	lower_legislator	professional_qualification	NOT_APPLICABLE	null	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84821	State Constitution	Okla. Const. art. V, § 17	No professional qualification	1907-11-16	DIRECT	none	false	none
OK	upper_legislator	office_existence	KNOWN	EXISTS	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84797	State Constitution	Okla. Const. art. V, § 1	Senate of the State of Oklahoma	1907-11-16	DIRECT	none	false	48 members
OK	upper_legislator	selection_type	KNOWN	ELECTED_GENERAL	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84813	State Constitution	Okla. Const. art. V, § 9	Elected by qualified electors of senatorial districts	1907-11-16	DIRECT	none	false	none
OK	upper_legislator	term_length_years	KNOWN	4	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84813	State Constitution	Okla. Const. art. V, § 9	Chosen for term of four years (staggered)	1907-11-16	DIRECT	none	false	none
OK	upper_legislator	term_limit	KNOWN	12_YEARS_LIFETIME_COMBINED	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84822	State Constitution	Okla. Const. art. V, § 17A	Eligible to serve no more than 12 years in Oklahoma Legislature total across both chambers	1990-11-06	DIRECT	none	false	Combined 12-year legislative cap
OK	upper_legislator	min_age	KNOWN	25	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84821	State Constitution	Okla. Const. art. V, § 17	At least twenty-five years of age at the time of election	1907-11-16	DIRECT	none	false	none
OK	upper_legislator	us_citizenship	KNOWN	CITIZEN_REQUIRED	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84775	State Constitution	Okla. Const. art. III, § 1	Qualified elector (US citizen)	1907-11-16	DERIVED	Okla. Const. art. III, § 1	false	none
OK	upper_legislator	state_residence_years	NO_REQUIREMENT_FOUND	null	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84821	State Constitution	Okla. Const. art. V, § 17	No explicit multi-year state residence	1907-11-16	DIRECT	none	false	none
OK	upper_legislator	district_residence	KNOWN	RESIDENCE_DURING_TERM	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84821	State Constitution	Okla. Const. art. V, § 17	Qualified electors in respective districts and reside in districts during term	1907-11-16	DIRECT	none	false	none
OK	upper_legislator	elector_required	KNOWN	true	https://www.oscn.net/applications/oscn/DeliverDocument.asp?CiteID=84821	State Constitution	Okla. Const. art. V, § 17	Qualified electors in their respective districts	1907-11-16	DIRECT	none	false	none
