USPS|GEOID|GEOIDFQ|NAME|ALAND|AWATER|ALAND_SQMI|AWATER_SQMI|INTPTLAT|INTPTLONG
MO|29021|610U900US29021|State Senate District 21|8458814140|125204814|3265.967|48.342|39.1318|-93.421708
MO|29022|610U900US29022|State Senate District 22|809035919|12752860|312.371|4.924|38.365884|-90.528009
MO|29023|610U900US29023|State Senate District 23|559415650|61967067|215.992|23.926|38.858035|-90.463316
MO|29024|610U900US29024|State Senate District 24|265590888|7536471|102.545|2.91|38.613194|-90.440422
MO|29025|610U900US29025|State Senate District 25|16381148624|247418186|6324.797|95.529|36.711831|-90.330542
MO|29026|610U900US29026|State Senate District 26|6465971002|81632745|2496.525|31.519|38.49005|-91.362245
MO|29027|610U900US29027|State Senate District 27|10214685774|97734763|3943.912|37.736|37.400413|-90.233403
MO|29028|610U900US29028|State Senate District 28|14592860954|443727937|5634.335|171.324|38.055864|-93.594667
MO|29029|610U900US29029|State Senate District 29|6454051147|40687657|2491.923|15.71|36.85274|-93.805891
MO|29030|610U900US29030|State Senate District 30|238377304|1523777|92.038|0.588|37.191619|-93.294109
MO|29031|610U900US29031|State Senate District 31|6119044998|63162241|2362.577|24.387|38.549363|-94.164535
MO|29032|610U900US29032|State Senate District 32|3271827038|11881702|1263.26|4.588|37.055546|-94.339736
MO|29033|610U900US29033|State Senate District 33|14926019168|208895290|5762.968|80.655|36.939202|-92.245246
MO|29034|610U900US29034|State Senate District 34|1667016122|28379814|643.639|10.958|39.473229|-94.823009
MT|30001|610U900US30001|State Senate District 1|10723707613|196243479|4140.447|75.77|48.501814|-115.364425
MT|30002|610U900US30002|State Senate District 2|5701239510|115373163|2201.261|44.546|48.589934|-114.124099
MT|30003|610U900US30003|State Senate District 3|1152506081|17300027|444.985|6.68|48.332334|-114.383493
MT|30004|610U900US30004|State Senate District 4|37401709|777666|14.441|0.3|48.222027|-114.281568
MT|30005|610U900US30005|State Senate District 5|727004929|95358748|280.698|36.818|48.06695|-114.38318
MT|30006|610U900US30006|State Senate District 6|1823082995|441765814|703.896|170.567|48.013898|-114.071949
MT|30007|610U900US30007|State Senate District 7|6149099197|120956364|2374.181|46.702|47.756497|-115.180306
MT|30008|610U900US30008|State Senate District 8|13049982161|188541437|5038.626|72.796|48.337302|-113.202597
MT|30009|610U900US30009|State Senate District 9|21412538048|220929186|8267.428|85.301|47.892166|-112.168134
MT|30010|610U900US30010|State Senate District 10|13449665|0|5.193|0.|47.506945|-111.274238
MT|30011|610U900US30011|State Senate District 11|51411589|2632847|19.85|1.017|47.518219|-111.225465
MT|30012|610U900US30012|State Senate District 12|27332948|1440602|10.553|0.556|47.485613|-111.30287
MT|30013|610U900US30013|State Senate District 13|15292365735|91851635|5904.416|35.464|47.708932|-110.79856
MT|30014|610U900US30014|State Senate District 14|24276395895|138267834|9373.169|53.386|48.690073|-108.919118
MT|30015|610U900US30015|State Senate District 15|19664582613|119018872|7592.538|45.953|48.452497|-105.132856
MT|30016|610U900US30016|State Senate District 16|22322192690|537271647|8618.647|207.442|48.068491|-107.931794
MT|30017|610U900US30017|State Senate District 17|50511125036|206784792|19502.455|79.84|46.401085|-105.123433
MT|30018|610U900US30018|State Senate District 18|32363180233|555995093|12495.494|214.671|46.684278|-106.996412
MT|30019|610U900US30019|State Senate District 19|23040532538|88814022|8896.|34.291|46.851231|-108.769215
MT|30020|610U900US30020|State Senate District 20|194978071|3898349|75.281|1.505|45.829242|-108.388224
MT|30021|610U900US30021|State Senate District 21|14117703379|41535794|5450.876|16.037|45.382644|-107.37344
MT|30022|610U900US30022|State Senate District 22|232040847|979283|89.591|0.378|45.892879|-108.497876
MT|30023|610U900US30023|State Senate District 23|14178703|0|5.474|0.|45.790623|-108.539121
MT|30024|610U900US30024|State Senate District 24|38019478|908470|14.679|0.351|45.753936|-108.553807
MT|30025|610U900US30025|State Senate District 25|22670911|0|8.753|0.|45.769727|-108.616601
MT|30026|610U900US30026|State Senate District 26|67335654|0|25.998|0.|45.812465|-108.601716
MT|30027|610U900US30027|State Senate District 27|680546134|8364137|262.76|3.229|45.641647|-108.68359
MT|30028|610U900US30028|State Senate District 28|13512954376|74098955|5217.381|28.61|45.530376|-109.390453
MT|30029|610U900US30029|State Senate District 29|8156311097|28259697|3149.169|10.911|45.535704|-110.567622
MT|30030|610U900US30030|State Senate District 30|3375304373|58847292|1303.212|22.721|45.208226|-111.128685
MT|30031|610U900US30031|State Senate District 31|37023072|180355|14.295|0.07|45.665846|-111.12286
MT|30032|610U900US30032|State Senate District 32|53904758|39414|20.813|0.015|45.710477|-111.128562
MT|30033|610U900US30033|State Senate District 33|1108204534|3139231|427.88|1.212|45.954065|-111.112016
MT|30034|610U900US30034|State Senate District 34|559505901|1606037|216.026|0.62|45.727249|-111.374626
MT|30035|610U900US30035|State Senate District 35|25183123398|124876422|9723.259|48.215|45.230906|-112.497895
MT|30036|610U900US30036|State Senate District 36|2234836037|6290575|862.875|2.429|46.056101|-112.966676
MT|30037|610U900US30037|State Senate District 37|367431719|257120|141.866|0.099|45.825762|-112.436145
MT|30038|610U900US30038|State Senate District 38|15080727641|44976037|5822.702|17.365|46.528553|-112.855983
MT|30039|610U900US30039|State Senate District 39|23468738065|150510877|9061.331|58.113|46.693956|-110.547609
MT|30040|610U900US30040|State Senate District 40|448873339|785035|173.311|0.303|46.53069|-112.199398
MT|30041|610U900US30041|State Senate District 41|103454880|8347924|39.944|3.223|46.649377|-111.960652
MT|30042|610U900US30042|State Senate District 42|926425913|41594893|357.695|16.06|46.729732|-111.781217
MT|30043|610U900US30043|State Senate District 43|4722713281|17572965|1823.45|6.785|45.95395|-114.1154
MT|30044|610U900US30044|State Senate District 44|1469861427|6716517|567.517|2.593|46.488266|-114.135838
MT|30045|610U900US30045|State Senate District 45|5502793235|20900986|2124.64|8.07|47.108555|-114.780448
MT|30046|610U900US30046|State Senate District 46|5691946792|71741026|2197.673|27.699|47.255386|-113.94914
MT|30047|610U900US30047|State Senate District 47|800285044|3676546|308.992|1.42|46.781241|-113.8396
MT|30048|610U900US30048|State Senate District 48|152605205|2121767|58.921|0.819|46.872562|-114.204437
MT|30049|610U900US30049|State Senate District 49|57692710|864566|22.275|0.334|46.893416|-114.085249
MT|30050|610U900US30050|State Senate District 50|252200877|4427937|97.375|1.71|46.968601|-114.105803
NE|31001|610U900US31001|State Senate District 1|6169147673|28378052|2381.921|10.957|40.342901|-96.020296
NE|31002|610U900US31002|State Senate District 2|1579887322|23285325|609.998|8.991|40.904317|-96.17029
NE|31003|610U900US31003|State Senate District 3|45509984|288937|17.572|0.112|41.149704|-95.979477
NE|31004|610U900US31004|State Senate District 4|35868492|234671|13.849|0.091|41.264512|-96.164768
NE|31005|610U900US31005|State Senate District 5|30624790|100122|11.824|0.039|41.211671|-95.987281
NE|31006|610U900US31006|State Senate District 6|32169085|336368|12.421|0.13|41.269569|-96.07868
NE|31007|610U900US31007|State Senate District 7|21305975|1141271|8.226|0.441|41.23216|-95.934795
NE|31008|610U900US31008|State Senate District 8|23596480|55945|9.111|0.022|41.284434|-96.019712
NE|31009|610U900US31009|State Senate District 9|17977645|33822|6.941|0.013|41.249243|-95.984281
NE|31010|610U900US31010|State Senate District 10|25946220|563030|10.018|0.217|41.305807|-96.112989
NE|31011|610U900US31011|State Senate District 11|23006253|38305|8.883|0.015|41.290964|-95.957799
NE|31012|610U900US31012|State Senate District 12|34018870|124331|13.135|0.048|41.206462|-96.083416
NE|31013|610U900US31013|State Senate District 13|128910800|6472798|49.773|2.499|41.349153|-96.002976
NE|31014|610U900US31014|State Senate District 14|30612482|114495|11.82|0.044|41.166959|-96.038658
NE|31015|610U900US31015|State Senate District 15|1521062998|46707055|587.286|18.034|41.553532|-96.626522
NE|31016|610U900US31016|State Senate District 16|4451361212|36465691|1718.68|14.079|41.80914|-96.583737
NE|31017|610U900US31017|State Senate District 17|3082436295|16238142|1190.135|6.27|42.238507|-96.786992
NE|31018|610U900US31018|State Senate District 18|88155955|1694353|34.037|0.654|41.341872|-96.144526
NE|31019|610U900US31019|State Senate District 19|2224342003|10693915|858.823|4.129|42.00297|-97.598704
NE|31020|610U900US31020|State Senate District 20|34006679|118073|13.13|0.046|41.238382|-96.088409
NE|31021|610U900US31021|State Senate District 21|799215312|12038265|308.579|4.648|40.93672|-96.710765
NE|31022|610U900US31022|State Senate District 22|2165431350|30211276|836.078|11.665|41.634252|-97.478895
NE|31023|610U900US31023|State Senate District 23|4151034748|53791485|1602.724|20.769|41.317217|-96.879996
NE|31024|610U900US31024|State Senate District 24|4467745791|28503044|1725.006|11.005|40.978423|-97.412847
NE|31025|610U900US31025|State Senate District 25|192291812|100923|74.244|0.039|40.731926|-96.544505
NE|31026|610U900US31026|State Senate District 26|23917845|0|9.235|0.|40.835284|-96.632628
NE|31027|610U900US31027|State Senate District 27|111365192|2496752|42.998|0.964|40.759201|-96.744708
NE|31028|610U900US31028|State Senate District 28|17285133|77341|6.674|0.03|40.803385|-96.66649
NE|31029|610U900US31029|State Senate District 29|26400788|396740|10.193|0.153|40.777865|-96.663926
NE|31030|610U900US31030|State Senate District 30|2421484444|23760264|934.94|9.174|40.29891|-96.680334
NE|31031|610U900US31031|State Senate District 31|27816370|1159433|10.74|0.448|41.211381|-96.178417
NE|31032|610U900US31032|State Senate District 32|6536913571|31109637|2523.917|12.011|40.374292|-97.315275
NE|31033|610U900US31033|State Senate District 33|3958076680|4591301|1528.222|1.773|40.516662|-98.922938
NE|31034|610U900US31034|State Senate District 34|3969279787|48015224|1532.548|18.539|41.121523|-98.034139
NE|31035|610U900US31035|State Senate District 35|63416646|283928|24.485|0.11|40.941999|-98.328585
NE|31036|610U900US31036|State Senate District 36|384320895|17860192|148.387|6.896|41.094456|-96.174422
NE|31037|610U900US31037|State Senate District 37|387128608|10576810|149.471|4.084|40.710121|-98.945797
NE|31038|610U900US31038|State Senate District 38|11341585864|65046723|4379.011|25.115|40.226993|-99.1327
NE|31039|610U900US31039|State Senate District 39|165334475|11046576|63.836|4.265|41.261205|-96.267749
NE|31040|610U900US31040|State Senate District 40|14998341227|132088962|5790.892|51.|42.476278|-98.132186
NE|31041|610U900US31041|State Senate District 41|12469410541|64105107|4814.467|24.751|41.360284|-98.663931
NE|31042|610U900US31042|State Senate District 42|15719999378|38285013|6069.526|14.782|41.364647|-100.846373
NE|31043|610U900US31043|State Senate District 43|45991720269|287083057|17757.503|110.843|42.371785|-100.793858
NE|31044|610U900US31044|State Senate District 44|15346143258|74343175|5925.179|28.704|40.496756|-100.858656
NE|31045|610U900US31045|State Senate District 45|87569673|4793971|33.811|1.851|41.127887|-95.905772
NE|31046|610U900US31046|State Senate District 46|48104076|900337|18.573|0.348|40.864284|-96.667885
NE|31047|610U900US31047|State Senate District 47|27091874263|243779475|10460.232|94.124|41.859221|-102.723245
NE|31048|610U900US31048|State Senate District 48|6313357365|17209973|2437.601|6.645|41.499305|-103.709789
NE|31049|610U900US31049|State Senate District 49|74050697|1607165|28.591|0.621|41.162026|-96.146111
NV|32001|610U900US32001|State Senate District 1|111951442|112001|43.225|0.043|36.270818|-115.114644
NV|32002|610U900US32002|State Senate District 2|54856890|0|21.18|0.|36.190778|-115.08925
NV|32003|610U900US32003|State Senate District 3|64959856|0|25.081|0.|36.184494|-115.222227
NV|32004|610U900US32004|State Senate District 4|70783505|16683|27.33|0.006|36.216855|-115.157919
NV|32005|610U900US32005|State Senate District 5|101551029|0|39.209|0.|36.033632|-115.031189
NV|32006|610U900US32006|State Senate District 6|66554281|0|25.697|0.|36.201302|-115.284154
NV|32007|610U900US32007|State Senate District 7|59794566|0|23.087|0.|36.105571|-115.066786
NV|32008|610U900US32008|State Senate District 8|66131487|113050|25.534|0.044|36.141497|-115.310801
NV|32009|610U900US32009|State Senate District 9|87493668|0|33.781|0.|36.078822|-115.291314
NV|32010|610U900US32010|State Senate District 10|111265644|0|42.96|0.|36.091758|-115.166485
NV|32011|610U900US32011|State Senate District 11|126159305|0|48.71|0.|36.00355|-115.244164
NV|32012|610U900US32012|State Senate District 12|71999639|0|27.799|0.|36.012873|-115.132008
NV|32013|610U900US32013|State Senate District 13|90365650|309427|34.89|0.119|39.526616|-119.756195
NV|32014|610U900US32014|State Senate District 14|80436760831|649893071|31056.808|250.925|40.833597|-118.079542
NV|32015|610U900US32015|State Senate District 15|194415622|690032|75.064|0.266|39.548829|-119.842214
NV|32016|610U900US32016|State Senate District 16|1878332389|113927729|725.228|43.988|39.346682|-119.743653
NV|32017|610U900US32017|State Senate District 17|50933556868|505802057|19665.557|195.291|38.771848|-118.113532
NV|32018|610U900US32018|State Senate District 18|93891133|0|36.252|0.|36.279971|-115.263067
NV|32019|610U900US32019|State Senate District 19|138912539441|133437751|53634.434|51.521|38.934252|-115.390204
NV|32020|610U900US32020|State Senate District 20|10823085524|434278140|4178.817|167.676|36.338084|-114.374957
NV|32021|610U900US32021|State Senate District 21|180625493|1272345|69.74|0.491|36.123795|-115.000065
NH|33001|610U900US33001|State Senate District 1|6061729939|126235990|2340.447|48.74|44.565063|-71.442984
NH|33002|610U900US33002|State Senate District 2|1192842821|142000477|460.559|54.827|43.701639|-71.530725
NH|33003|610U900US33003|State Senate District 3|3393194181|157996903|1310.12|61.003|43.95945|-71.274251
NH|33004|610U900US33004|State Senate District 4|234352482|12292346|90.484|4.746|43.24644|-71.055165
NH|33005|610U900US33005|State Senate District 5|1620212356|44451566|625.568|17.163|43.669011|-72.075461
NH|33006|610U900US33006|State Senate District 6|760066149|69287592|293.463|26.752|43.399612|-71.185693
NH|33007|610U900US33007|State Senate District 7|1831576161|52161393|707.176|20.14|43.409955|-71.841126
NH|33008|610U900US33008|State Senate District 8|1682535448|45726452|649.631|17.655|43.190051|-72.093871
NH|33009|610U900US33009|State Senate District 9|1011475197|20346833|390.533|7.856|42.852734|-72.003673
NH|33010|610U900US33010|State Senate District 10|1140819164|32134486|440.473|12.407|42.953522|-72.24719
NH|33011|610U900US33011|State Senate District 11|304384337|3883072|117.523|1.499|42.845698|-71.626627
NH|33012|610U900US33012|State Senate District 12|436142086|11230481|168.395|4.336|42.75834|-71.776439
NH|33013|610U900US33013|State Senate District 13|37944108|1430212|14.65|0.552|42.741646|-71.466362
NH|33014|610U900US33014|State Senate District 14|247677459|11831216|95.629|4.568|42.882149|-71.376972
NH|33015|610U900US33015|State Senate District 15|350702192|14029391|135.407|5.417|43.207591|-71.605278
NH|33016|610U900US33016|State Senate District 16|350526062|7230866|135.339|2.792|43.045064|-71.392338
NH|33017|610U900US33017|State Senate District 17|1061177995|25656780|409.723|9.906|43.247544|-71.350693
NH|33018|610U900US33018|State Senate District 18|83024285|4221681|32.056|1.63|42.849518|-71.454154
NH|33019|610U900US33019|State Senate District 19|195979442|6453724|75.668|2.492|42.863071|-71.260624
NH|33020|610U900US33020|State Senate District 20|33112280|1413653|12.785|0.546|43.006417|-71.470292
NH|33021|610U900US33021|State Senate District 21|254859621|30211227|98.402|11.665|43.104544|-70.909577
NH|33022|610U900US33022|State Senate District 22|188926355|4578323|72.945|1.768|42.783163|-71.230759
NH|33023|610U900US33023|State Senate District 23|466496495|9115599|180.115|3.52|42.948986|-71.080092
NH|33024|610U900US33024|State Senate District 24|250976876|59907299|96.903|23.13|42.989897|-70.843529
NH|33ZZZ|610U900US33ZZZ|State Senate Districts not defined|0|131522062|0.|50.781|42.904329|-70.75435
NJ|34001|610U900US34001|State Senate District 1|1793787673|1460509881|692.585|563.906|39.200944|-74.954004
NJ|34002|610U900US34002|State Senate District 2|823058283|286145861|317.785|110.482|39.445605|-74.556375
NJ|34003|610U900US34003|State Senate District 3|1613950358|146574320|623.15|56.593|39.604963|-75.304734
NJ|34004|610U900US34004|State Senate District 4|756484372|8190058|292.08|3.162|39.655753|-74.951258
NJ|34005|610U900US34005|State Senate District 5|145027397|11124267|55.995|4.295|39.885885|-75.09578
NJ|34006|610U900US34006|State Senate District 6|185709319|2038141|71.703|0.787|39.862696|-74.9877
NJ|34007|610U900US34007|State Senate District 7|269839955|18419872|104.186|7.112|40.02795|-74.886984
NJ|34008|610U900US34008|State Senate District 8|2046480156|40585521|790.15|15.67|39.820569|-74.652585
NJ|34009|610U900US34009|State Senate District 9|1008610723|681810030|389.427|263.248|39.789879|-74.234099
NJ|34010|610U900US34010|State Senate District 10|214179678|61457871|82.695|23.729|40.025671|-74.130121
NJ|34011|610U900US34011|State Senate District 11|329241573|165576471|127.121|63.929|40.24644|-74.094586
NJ|34012|610U900US34012|State Senate District 12|818759358|17298279|316.125|6.679|40.171867|-74.412327
NJ|34013|610U900US34013|State Senate District 13|315876864|316319648|121.961|122.132|40.404786|-74.071404
NJ|34014|610U900US34014|State Senate District 14|374416198|4849178|144.563|1.872|40.266627|-74.553465
NJ|34015|610U900US34015|State Senate District 15|658812894|11388827|254.369|4.397|40.362448|-74.840333
NJ|34016|610U900US34016|State Senate District 16|744531481|16487198|287.465|6.366|40.499908|-74.731791
NJ|34017|610U900US34017|State Senate District 17|214634921|4570750|82.871|1.765|40.488954|-74.511692
NJ|34018|610U900US34018|State Senate District 18|179121754|3721055|69.159|1.437|40.500355|-74.393771
NJ|34019|610U900US34019|State Senate District 19|128823542|18368055|49.739|7.092|40.524318|-74.295068
NJ|34020|610U900US34020|State Senate District 20|67731463|3542653|26.151|1.368|40.674349|-74.232078
NJ|34021|610U900US34021|State Senate District 21|356911660|3126611|137.804|1.207|40.678335|-74.488877
NJ|34022|610U900US34022|State Senate District 22|114542104|2804452|44.225|1.083|40.612868|-74.266238
NJ|34023|610U900US34023|State Senate District 23|1465345776|25789680|565.773|9.957|40.756648|-74.946037
NJ|34024|610U900US34024|State Senate District 24|1773922726|53397593|684.915|20.617|41.055669|-74.715212
NJ|34025|610U900US34025|State Senate District 25|737060623|43726369|284.581|16.883|40.945395|-74.484342
NJ|34026|610U900US34026|State Senate District 26|383374230|25382048|148.022|9.8|40.935846|-74.365584
NJ|34027|610U900US34027|State Senate District 27|145694042|3124609|56.253|1.206|40.800731|-74.266833
NJ|34028|610U900US34028|State Senate District 28|46040453|58079|17.776|0.022|40.724566|-74.238239
NJ|34029|610U900US34029|State Senate District 29|52010925|4868033|20.082|1.88|40.727019|-74.161866
NJ|34030|610U900US34030|State Senate District 30|305237532|7936990|117.853|3.064|40.157218|-74.169878
NJ|34031|610U900US34031|State Senate District 31|59784218|31585857|23.083|12.195|40.703572|-74.09671
NJ|34032|610U900US34032|State Senate District 32|19635436|4236511|7.581|1.636|40.738225|-74.049272
NJ|34033|610U900US34033|State Senate District 33|36815960|5658864|14.215|2.185|40.783623|-74.039599
NJ|34034|610U900US34034|State Senate District 34|50296837|380803|19.42|0.147|40.794947|-74.189126
NJ|34035|610U900US34035|State Senate District 35|47426440|1362327|18.311|0.526|40.920247|-74.157155
NJ|34036|610U900US34036|State Senate District 36|72680936|7967271|28.062|3.076|40.820647|-74.072797
NJ|34037|610U900US34037|State Senate District 37|76694414|7622957|29.612|2.943|40.885706|-73.991134
NJ|34038|610U900US34038|State Senate District 38|107511764|2004230|41.511|0.774|40.918565|-74.06673
NJ|34039|610U900US34039|State Senate District 39|285532070|16101721|110.245|6.217|41.025061|-74.080431
NJ|34040|610U900US34040|State Senate District 40|223846920|7048324|86.428|2.721|40.927066|-74.228841
NM|35001|610U900US35001|State Senate District 1|429262152|2288778|165.739|0.884|36.768579|-108.322062
NM|35002|610U900US35002|State Senate District 2|2184569106|38092971|843.467|14.708|36.812836|-107.847503
NM|35003|610U900US35003|State Senate District 3|7472362134|13044418|2885.095|5.036|36.24587|-108.519439
NM|35004|610U900US35004|State Senate District 4|10192067739|8454983|3935.18|3.264|35.505425|-108.540422
NM|35005|610U900US35005|State Senate District 5|6171295284|48178611|2382.751|18.602|36.491707|-106.310798
NM|35006|610U900US35006|State Senate District 6|5924883803|3325796|2287.611|1.284|36.398635|-105.733072
NM|35007|610U900US35007|State Senate District 7|19967072334|24394687|7709.33|9.419|36.327558|-103.283634
NM|35008|610U900US35008|State Senate District 8|39526458916|105131869|15261.252|40.592|35.800336|-104.597339
NM|35009|610U900US35009|State Senate District 9|378092233|1436672|145.982|0.555|35.293918|-106.487819
NM|35010|610U900US35010|State Senate District 10|73339667|3101375|28.317|1.197|35.165527|-106.654303
NM|35011|610U900US35011|State Senate District 11|28111855|5740|10.854|0.002|35.054119|-106.709031
NM|35012|610U900US35012|State Senate District 12|37555898|126958|14.5|0.049|35.234779|-106.699823
NM|35013|610U900US35013|State Senate District 13|50386430|493206|19.454|0.19|35.122535|-106.626788
NM|35014|610U900US35014|State Senate District 14|254061139|4508788|98.094|1.741|34.974661|-106.607867
NM|35015|610U900US35015|State Senate District 15|29045058|222820|11.214|0.086|35.125386|-106.582314
NM|35016|610U900US35016|State Senate District 16|101114754|488951|39.041|0.189|35.043267|-106.554713
NM|35017|610U900US35017|State Senate District 17|20259915|52540|7.822|0.02|35.07505|-106.548918
NM|35018|610U900US35018|State Senate District 18|24357418|0|9.404|0.|35.120485|-106.539547
NM|35019|610U900US35019|State Senate District 19|2980362025|736345|1150.724|0.284|35.112551|-106.112062
NM|35020|610U900US35020|State Senate District 20|76762221|229026|29.638|0.088|35.139495|-106.457675
NM|35021|610U900US35021|State Senate District 21|42134282|72172|16.268|0.028|35.169607|-106.537746
NM|35022|610U900US35022|State Senate District 22|28381745541|61411075|10958.254|23.711|36.037046|-107.310304
NM|35023|610U900US35023|State Senate District 23|377694564|2349251|145.829|0.907|35.15243|-106.826465
NM|35024|610U900US35024|State Senate District 24|38397848|0|14.825|0.|35.64377|-106.008305
NM|35025|610U900US35025|State Senate District 25|1076024043|579670|415.455|0.224|35.69235|-105.899044
NM|35026|610U900US35026|State Senate District 26|27395171|1160827|10.577|0.448|35.098989|-106.709494
NM|35027|610U900US35027|State Senate District 27|24010615295|67640478|9270.551|26.116|33.907784|-103.973009
NM|35028|610U900US35028|State Senate District 28|18038018461|32318747|6964.518|12.478|32.056337|-108.344646
NM|35029|610U900US35029|State Senate District 29|3195213113|1894948|1233.679|0.732|34.233921|-106.730696
NM|35030|610U900US35030|State Senate District 30|13426173976|7297893|5183.875|2.818|34.831068|-107.665149
NM|35031|610U900US35031|State Senate District 31|527644869|960987|203.725|0.371|32.040256|-106.583586
NM|35032|610U900US35032|State Senate District 32|5776972696|10175429|2230.502|3.929|32.970977|-104.705779
NM|35033|610U900US35033|State Senate District 33|17126355018|4036467|6612.523|1.558|33.59567|-105.488724
NM|35034|610U900US35034|State Senate District 34|18467759606|40024094|7130.442|15.453|32.467317|-105.403594
NM|35035|610U900US35035|State Senate District 35|53892057977|180732110|20807.841|69.781|33.467845|-107.67108
NM|35036|610U900US35036|State Senate District 36|994104185|5221311|383.826|2.016|32.52955|-107.02262
NM|35037|610U900US35037|State Senate District 37|1041103985|203660|401.973|0.079|32.236403|-106.510195
NM|35038|610U900US35038|State Senate District 38|3191785680|2149531|1232.355|0.83|32.045634|-106.988302
NM|35039|610U900US35039|State Senate District 39|12907804720|3478136|4983.731|1.343|34.883231|-105.840897
NM|35040|610U900US35040|State Senate District 40|752842065|32894|290.674|0.013|35.341207|-106.83508
NM|35041|610U900US35041|State Senate District 41|8206253036|20453359|3168.452|7.897|32.365981|-103.57941
NM|35042|610U900US35042|State Senate District 42|6779013641|30018918|2617.392|11.59|32.846892|-103.830986
NY|36001|610U900US36001|State Senate District 1|1108382600|2844848380|427.949|1098.402|41.030764|-72.403431
NY|36002|610U900US36002|State Senate District 2|382772941|261003544|147.789|100.774|40.898971|-73.306509
NY|36003|610U900US36003|State Senate District 3|467650613|366568005|180.561|141.533|40.771086|-72.933144
NY|36004|610U900US36004|State Senate District 4|181936333|239399|70.246|0.092|40.752591|-73.299456
NY|36005|610U900US36005|State Senate District 5|165680433|85379591|63.97|32.965|40.66089|-73.524665
NY|36006|610U900US36006|State Senate District 6|104940580|4272177|40.518|1.649|40.691835|-73.612713
NY|36007|610U900US36007|State Senate District 7|309755331|182036384|119.597|70.285|40.854003|-73.599531
NY|36008|610U900US36008|State Senate District 8|266192450|375840468|102.777|145.113|40.640915|-73.316691
NY|36009|610U900US36009|State Senate District 9|108977207|104470149|42.076|40.336|40.613132|-73.678934
NY|36010|610U900US36010|State Senate District 10|72486048|168934526|27.987|65.226|40.576406|-73.856628
NY|36011|610U900US36011|State Senate District 11|56884199|18656373|21.963|7.203|40.783558|-73.856287
NY|36012|610U900US36012|State Senate District 12|26438488|270857|10.208|0.105|40.735889|-73.907574
NY|36013|610U900US36013|State Senate District 13|12581174|0|4.858|0.|40.752361|-73.871245
NY|36014|610U900US36014|State Senate District 14|34525753|176370|13.33|0.068|40.701054|-73.777621
NY|36015|610U900US36015|State Senate District 15|26815790|0|10.354|0.|40.70102|-73.853989
NY|36016|610U900US36016|State Senate District 16|38158644|594719|14.733|0.23|40.749561|-73.800269
NY|36017|610U900US36017|State Senate District 17|15934669|0|6.152|0.|40.620942|-73.995503
NY|36018|610U900US36018|State Senate District 18|19428115|297079|7.501|0.115|40.699971|-73.918223
NY|36019|610U900US36019|State Senate District 19|37634374|23580341|14.531|9.104|40.620057|-73.856372
NY|36020|610U900US36020|State Senate District 20|15741646|227326|6.078|0.088|40.664017|-73.955538
NY|36021|610U900US36021|State Senate District 21|20477148|616621|7.906|0.238|40.63117|-73.936407
NY|36022|610U900US36022|State Senate District 22|22412061|6082311|8.653|2.348|40.603514|-73.945858
NY|36023|610U900US36023|State Senate District 23|44280738|38128794|17.097|14.722|40.603655|-74.053717
NY|36024|610U900US36024|State Senate District 24|117463124|103390626|45.353|39.919|40.550795|-74.146751
NY|36025|610U900US36025|State Senate District 25|15138365|376699|5.845|0.145|40.685235|-73.942838
NY|36026|610U900US36026|State Senate District 26|23378508|21165110|9.026|8.172|40.659578|-74.011142
NY|36027|610U900US36027|State Senate District 27|10436348|4024111|4.029|1.554|40.718628|-73.99989
NY|36028|610U900US36028|State Senate District 28|11225360|2243490|4.334|0.866|40.762829|-73.966699
NY|36029|610U900US36029|State Senate District 29|19547340|6871136|7.547|2.653|40.806767|-73.906581
NY|36030|610U900US36030|State Senate District 30|10713265|2260199|4.136|0.873|40.812055|-73.952564
NY|36031|610U900US36031|State Senate District 31|12778716|5840245|4.934|2.255|40.858886|-73.926843
NY|36032|610U900US36032|State Senate District 32|12053934|0|4.654|0.|40.834406|-73.897252
NY|36033|610U900US36033|State Senate District 33|24730020|3165671|9.548|1.222|40.898104|-73.913774
NY|36034|610U900US36034|State Senate District 34|48088332|36147034|18.567|13.956|40.856121|-73.804867
NY|36035|610U900US36035|State Senate District 35|186091669|34662909|71.85|13.383|41.04749|-73.837544
NY|36036|610U900US36036|State Senate District 36|29203319|304863|11.275|0.118|40.892209|-73.840067
NY|36037|610U900US36037|State Senate District 37|296113488|68897997|114.33|26.602|41.041443|-73.701629
NY|36038|610U900US36038|State Senate District 38|378097622|56634678|145.984|21.867|41.132218|-74.025909
NY|36039|610U900US36039|State Senate District 39|1263092262|58839227|487.683|22.718|41.556279|-73.875823
NY|36040|610U900US36040|State Senate District 40|1042917648|109535930|402.673|42.292|41.313637|-73.74395
NY|36041|610U900US36041|State Senate District 41|5912006336|168975675|2282.639|65.242|42.100115|-73.900007
NY|36042|610U900US36042|State Senate District 42|1850941253|53730152|714.652|20.745|41.37059|-74.343972
NY|36043|610U900US36043|State Senate District 43|3249246914|54649861|1254.541|21.1|42.913462|-73.480832
NY|36044|610U900US36044|State Senate District 44|2162451104|90233511|834.927|34.839|43.099378|-73.869184
NY|36045|610U900US36045|State Senate District 45|18762942044|1115686596|7244.413|430.769|44.325052|-74.123338
NY|36046|610U900US36046|State Senate District 46|2703701150|48259710|1043.905|18.633|42.748099|-74.182443
